event_key,event_key_type,race_id,candidate_classification,window_count,verified_on_track_pass,review_status
2018:Canadian Grand Prix:Race|PER|SIR|20|21,INHERITED_CANDIDATE_ID,2018:Canadian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|PER|VAN|15|16,INHERITED_CANDIDATE_ID,2018:Canadian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|RAI|RIC|16|17,INHERITED_CANDIDATE_ID,2018:Canadian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|RIC|HAM|15|16,BOUNDARY_PROXY_KEY,2018:Canadian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Canadian Grand Prix:Race|SAI|GRO|24|25,BOUNDARY_PROXY_KEY,2018:Canadian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Canadian Grand Prix:Race|VAN|ERI|24|25,BOUNDARY_PROXY_KEY,2018:Canadian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Canadian Grand Prix:Race|VAN|SIR|25|26,BOUNDARY_PROXY_KEY,2018:Canadian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|ALO|GRO|15|16,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|ALO|MAG|47|48,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|ALO|VET|54|55,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|BOT|RAI|26|27,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|ERI|GAS|19|20,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|ERI|HAR|9|10,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|ERI|LEC|39|40,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|GAS|HAR|28|29,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|GRO|GAS|17|18,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|GRO|HAR|47|48,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|GRO|LEC|48|49,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|HAM|VER|42|43,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|HUL|ALO|28|29,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|HUL|SIR|16|17,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|HUL|STR|21|22,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|HUL|VAN|20|21,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|LEC|HAR|29|30,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|MAG|GRO|5|6,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|MAG|SAI|11|12,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|OCO|ERI|13|14,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|OCO|GAS|16|17,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|OCO|LEC|19|20,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|OCO|PER|55|56,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|OCO|SIR|24|25,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|OCO|STR|5|6,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|PER|ERI|16|17,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|PER|GAS|18|19,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|PER|GRO|45|46,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|PER|LEC|20|21,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|PER|OCO|51|52,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|PER|SIR|25|26,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|RAI|HAM|42|43,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|RAI|VER|16|17,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|RIC|HAM|39|40,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|RIC|MAG|18|19,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|RIC|VET|41|42,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|SAI|GAS|14|15,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|SAI|LEC|15|16,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|SAI|SIR|19|20,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|SAI|STR|22|23,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|SAI|VAN|21|22,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Chinese Grand Prix:Race|STR|ERI|26|27,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|VAN|ERI|25|26,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|VAN|PER|11|12,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|VAN|SIR|4|5,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|VER|HAM|41|42,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|VER|HAM|47|48,BOUNDARY_PROXY_KEY,2018:Chinese Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Chinese Grand Prix:Race|VER|VET|42|43,INHERITED_CANDIDATE_ID,2018:Chinese Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|ALO|ERI|34|35,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|ALO|SIR|10|11,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|ALO|STR|17|18,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|BOT|GRO|18|19,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|BOT|PER|14|15,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|BOT|STR|7|8,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|BOT|VAN|10|11,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|GRO|ALO|39|40,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|GRO|LEC|30|31,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|GRO|SIR|35|36,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|HUL|GRO|15|16,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|HUL|LEC|23|24,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|HUL|PER|13|14,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|LEC|ALO|34|35,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|LEC|HAR|37|38,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|MAG|HAR|29|30,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|MAG|SAI|25|26,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|RAI|MAG|7|8,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|RIC|VER|24|25,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|SAI|HAR|28|29,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|SAI|VAN|34|35,INHERITED_CANDIDATE_ID,2018:French Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:French Grand Prix:Race|VAN|ERI|7|8,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|VET|GRO|13|14,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|VET|HUL|10|11,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|VET|MAG|17|18,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:French Grand Prix:Race|VET|SAI|19|20,BOUNDARY_PROXY_KEY,2018:French Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|ALO|LEC|19|20,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|ALO|LEC|56|57,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|BOT|HAM|41|42,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|ERI|GAS|41|42,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|ERI|OCO|21|22,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|GAS|ALO|64|65,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|GAS|HAR|27|28,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|GAS|STR|26|27,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|GAS|VAN|16|17,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|GRO|ERI|28|29,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|GRO|HAR|61|62,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|GRO|OCO|24|25,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|GRO|OCO|65|66,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|GRO|PER|66|67,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|GRO|SIR|23|24,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|GRO|STR|22|23,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|HAM|GRO|7|8,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|HAM|HUL|10|11,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|HAM|LEC|3|4,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|HAM|MAG|13|14,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|HAM|PER|8|9,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|HAM|SAI|5|6,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|HAR|STR|25|26,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|HUL|ERI|21|22,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|LEC|GAS|22|23,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|LEC|HAR|23|24,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|LEC|SIR|25|26,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|LEC|STR|24|25,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|OCO|VAN|28|29,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|PER|GRO|6|7,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|PER|HUL|17|18,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|RAI|VER|28|29,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|RIC|ALO|16|17,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|RIC|ERI|8|9,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|RIC|GRO|20|21,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|RIC|HAR|3|4,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|RIC|LEC|18|19,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|RIC|OCO|9|10,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|RIC|SAI|19|20,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|RIC|SIR|5|6,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|RIC|STR|4|5,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|SAI|GRO|53|54,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|SAI|HAR|21|22,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|SAI|SIR|24|25,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|SAI|STR|23|24,INHERITED_CANDIDATE_ID,2018:German Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:German Grand Prix:Race|VAN|GAS|45|46,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:German Grand Prix:Race|VER|RAI|13|14,BOUNDARY_PROXY_KEY,2018:German Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Hungarian Grand Prix:Race|BOT|GAS|17|18,INHERITED_CANDIDATE_ID,2018:Hungarian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
