race_id,split,year,event,session,driver,supplied_archive_status,supplied_archive_rows,selected_laps,fastf1_cache_state,fastf1_retrieval_status,retrieval_error,telemetry_coverage_status,fastf1_participant,car_rows,position_rows,car_driver_hours,position_driver_hours,car_session_time_start_sec,car_session_time_end_sec,position_session_time_start_sec,position_session_time_end_sec,car_median_interval_sec,car_p95_interval_sec,car_max_interval_sec,car_gap_count_over_5s,car_gap_seconds_over_5s,position_median_interval_sec,position_p95_interval_sec,position_max_interval_sec,position_gap_count_over_5s,position_gap_seconds_over_5s,coverage_status,coverage_scope_note
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,GAS,CACHED_SELECTED_LAP_STREAM,852,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25835,21037,1.73584,1.7357508333333334,462.266,6711.29,462.482,6711.185,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,GRO,CACHED_SELECTED_LAP_STREAM,836,8,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,21141,17219,1.4207369444444444,1.4206902777777777,462.266,5576.919,462.482,5576.967,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000000682,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,HAM,CACHED_SELECTED_LAP_STREAM,811,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25733,20954,1.7289619444444446,1.7288894444444445,462.266,6686.529,462.482,6686.484,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,HAR,CACHED_SELECTED_LAP_STREAM,841,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25808,21015,1.734028888888889,1.7339175,462.266,6704.77,462.482,6704.585,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,HUL,CACHED_SELECTED_LAP_STREAM,1408,2,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,6366,5181,0.42751527777777776,0.42742361111111116,462.266,2001.321,462.482,2001.207,0.2400000000000091,0.2799999999999727,0.36000000000012733,0,0.0,0.2999999999999545,0.3000000000001819,0.30100000000015825,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,LEC,CACHED_SELECTED_LAP_STREAM,826,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25771,20985,1.7315177777777777,1.7314452777777778,462.266,6695.73,462.482,6695.685,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,MAG,CACHED_SELECTED_LAP_STREAM,841,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25860,21058,1.7375066666666668,1.7374730555555555,462.266,6717.29,462.482,6717.385,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,OCO,CACHED_SELECTED_LAP_STREAM,1114,1,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,613,499,0.0411561111111111,0.041083888888888885,462.266,610.428,462.482,610.384,0.2400000000000091,0.2799999999999727,0.36000000000001364,0,0.0,0.29999999999998295,0.3000000000000682,0.30100000000004457,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,PER,CACHED_SELECTED_LAP_STREAM,831,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25750,20968,1.7301066666666667,1.730056388888889,462.266,6690.65,462.482,6690.685,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,RAI,CACHED_SELECTED_LAP_STREAM,830,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25744,20962,1.7296844444444446,1.729556388888889,462.266,6689.13,462.482,6688.885,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
